fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0.0,0.004336095586818269,1.0,0.7742752910850427,0.7740531793929852,21.544413065015647,0.9588282327053378,0.35450084393039916,0.0,35399.0,44.99999999999999,0.005796648719387719,1.0,0.7746064097780503,0.7743098201332363,29.748846984184052,0.9630805425320837,0.35450084393039916,0.0,35399.0,44.99999999999999,0.0,0.0032423506905834166,0.9306456457834882,0.7739434229738001,0.7738421133032597,15.598616140693762,0.954345035353661,0.35450084393039916,0.0,35399.0,44.99999999999999,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.001,0.02698015031798034,0.886895037892085,0.778635581187059,0.7778784781210929,21.544413065015647,0.9588282327053378,0.3078284854299248,35.399,35363.601,315.399,0.030276778663984136,0.9175064886690911,0.7795990947083182,0.7785125575175484,29.748846984184052,0.9630805425320837,0.3078284854299248,35.399,35363.601,315.399,0.001,0.024033572833595238,0.8468012167939898,0.7776676870364585,0.7772883872878278,15.598616140693762,0.954345035353661,0.3078284854299248,35.399,35363.601,315.399,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.002,0.04308941992676816,0.8631105398457583,0.7815143849531423,0.7805781530922458,21.544413065015647,0.9588282327053378,0.29076874287599935,70.798,35328.202,517.98,0.047168103803486176,0.8901171001565621,0.7827595605624309,0.7813798115129128,29.748846984184052,0.9630805425320837,0.29076874287599935,70.798,35328.202,517.98,0.002,0.039348865501372024,0.8308695836491954,0.7802622938539477,0.7798192991423504,15.598616140693762,0.954345035353661,0.29076874287599935,70.798,35328.202,517.98,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.003,0.05224484486413567,0.8362158309591643,0.7828166983419621,0.7820494832912592,17.41514360668749,0.9506069757515815,0.28332339292400816,106.197,35292.803,648.394,0.05669409069754362,0.862706021066239,0.7842261788057339,0.7829388119815441,22.845232317789733,0.9553372542123256,0.28332339292400816,106.197,35292.803,648.394,0.003,0.048126953154566054,0.8057652210532406,0.7813989341845,0.7812022420312338,13.272263821232642,0.9456527297044123,0.28332339292400816,106.197,35292.803,648.394,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.004,0.05820003854307188,0.8100905338539325,0.7833934945496647,0.7829514709077123,14.550184613768176,0.9455822908025628,0.2779857220647402,141.596,35257.404,745.596,0.06286999568197582,0.836627483947761,0.784920722889429,0.7838980600542247,18.52340414526626,0.9506237432915365,0.2779857220647402,141.596,35257.404,745.596,0.004,0.05385702848107195,0.7803746610763577,0.7818571512199455,0.7820464767846155,11.426221559901586,0.9403215801642061,0.2779857220647402,141.596,35257.404,745.596,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.005,0.06754384274426672,0.7981244455709036,0.7847385149747691,0.7844713144387857,13.508767437810818,0.9371418665103652,0.27179020043402696,176.995,35222.005,877.965,0.07253396223499728,0.8234417109127825,0.7863979536241413,0.785492822944197,16.801842045050662,0.9425841817715509,0.27179020043402696,176.995,35222.005,877.965,0.005,0.06287375559586056,0.7702815280417092,0.7830685615269907,0.7834906571508132,10.858277943633283,0.931487290797144,0.27179020043402696,176.995,35222.005,877.965,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.006,0.07321140874927731,0.781528822505641,0.7852501037638989,0.7853308548575844,12.201929905003226,0.9323828874464244,0.2682125642927425,212.394,35186.606,972.1819999999999,0.07838242474196229,0.8063675898085713,0.7870044149581232,0.786399775436715,14.937509199896786,0.9380788326280894,0.2682125642927425,212.394,35186.606,972.1819999999999,0.006,0.0683562309062953,0.7544739510616834,0.7834844947307235,0.7843023066828936,9.964724225618848,0.9264791543787889,0.2682125642927425,212.394,35186.606,972.1819999999999,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.007,0.07978415879745615,0.7700225946131214,0.7859669047775083,0.7863592363225334,11.397767514194351,0.9267027606493383,0.26332059909270766,247.793,35151.207,1075.7930000000001,0.08515408067791146,0.7941503579649498,0.7878157915049544,0.7874784203810553,13.77148130588115,0.9326648573873806,0.26332059909270766,247.793,35151.207,1075.7930000000001,0.007,0.07472521100694159,0.7439601773268937,0.7841057853065035,0.7852798742578787,9.430730548285496,0.9205379578433922,0.26332059909270766,247.793,35151.207,1075.7930000000001,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.008,0.0884563499710927,0.764240936213721,0.7871596653341199,0.7877772624842022,11.05706508896284,0.9188948086124885,0.2586761486955089,283.192,35115.808,1201.192,0.09407290688328485,0.7873794983539201,0.7891104712747207,0.788955757135666,13.205300689630615,0.9251663094756433,0.2586761486955089,283.192,35115.808,1201.192,0.008,0.08314434943086499,0.7394176555447635,0.7851953395190174,0.786637872356856,9.255882672723802,0.9124271237313412,0.2586761486955089,283.192,35115.808,1201.192,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
0.009,0.09400134900751587,0.7537688442211056,0.7876434672433755,0.7886275029541409,10.444570455359594,0.9142266873731433,0.25572034694468054,318.59099999999995,35080.409,1294.1369999999997,0.09976718062543642,0.7764723650020944,0.7896712721581677,0.7898458469065,12.36563917484685,0.9207065139052311,0.25572034694468054,318.59099999999995,35080.409,1294.1369999999997,0.009,0.08853597027268573,0.7295624968118627,0.7856013799767777,0.787447780608908,8.819643141638043,0.9075550426400031,0.25572034694468054,318.59099999999995,35080.409,1294.1369999999997,0.763773925997302,0.7694889915501846,0.7580588604444194,10378,35399,45777,0.22670773532560018,0,0.22670773532560018
