fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0.0,5.943889681407513e-05,1.0,0.9814502194812942,0.9814501990274669,24.90489889419158,0.952094393256491,0.1808906439467344,0.0,890087.0,1.0000000000000002,0.0003366381051731034,1.0,0.9814553617714213,0.9814552459606533,27.86405829690467,0.9553775214204061,0.1808906439467344,0.0,890087.0,1.0000000000000002,0.0,1.0492501862191175e-05,0.42958811181328693,0.9814450757390855,0.9814492292953184,22.25501637569768,0.9486100443226296,0.1808906439467344,0.0,890087.0,1.0000000000000002,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.001,0.03020013076557299,0.36324612007847246,0.9810279068177583,0.981981577144628,24.90489889419158,0.952094393256491,0.10290924890116726,890.087,889196.913,1398.174,0.03289530695948538,0.38885733572331105,0.9811402695789393,0.9820318747977665,27.86405829690467,0.9553775214204061,0.10290924890116726,890.087,889196.913,1398.174,0.001,0.027719446353752543,0.3383869324961674,0.980915295796698,0.9819351149743976,22.25501637569768,0.9486100443226296,0.10290924890116726,890.087,889196.913,1398.174,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.002,0.04980979553019496,0.3197331201574222,0.98041023430083,0.9823220979528121,24.90489889419158,0.952094393256491,0.08662670935075871,1780.174,888306.826,2618.174,0.053201147156536434,0.337907418834993,0.9805621536248285,0.9823856536324463,27.86405829690467,0.9553775214204061,0.08662670935075871,1780.174,888306.826,2618.174,0.002,0.04662398269932915,0.30210327032964207,0.9802579091026306,0.9822622201311225,22.25501637569768,0.9486100443226296,0.08662670935075871,1780.174,888306.826,2618.174,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.003,0.06562054208273894,0.2924048712014871,0.9797220884960045,0.9825939978730023,21.873514619166286,0.9371910310105215,0.0786137100516912,2670.261,887416.739,3774.2610000000004,0.06946225490261733,0.3071389491409198,0.9799027785961851,0.9826662270156974,24.047791277076293,0.9409546592428776,0.0786137100516912,2670.261,887416.739,3774.2610000000004,0.003,0.061977149505445216,0.2780929449683591,0.9795408670825785,0.9825253192819476,19.891368817889493,0.9332333979851385,0.0786137100516912,2670.261,887416.739,3774.2610000000004,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.004,0.0822039942938659,0.27976990752834746,0.9790482770635708,0.9828807607836425,20.550998941288555,0.9214819334401597,0.07317397154962317,3560.348,886526.652,4943.348,0.08645051546076743,0.29245057549097137,0.9792536640235732,0.982960788759922,22.332883566397967,0.9256778680905743,0.07317397154962317,3560.348,886526.652,4943.348,0.004,0.07814822203023855,0.2674365068630153,0.9788422268067786,0.9828041493952737,18.907050941690343,0.9170995739008981,0.07317397154962317,3560.348,886526.652,4943.348,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.005,0.09480504041844984,0.26395672898462774,0.9783005884811189,0.9830951469434792,18.961008318968076,0.9097436779716922,0.0693489332011997,4450.435,885636.565,6045.435,0.09932459902288147,0.27519990887209844,0.9785261609179913,0.9831805315772328,20.455720366096294,0.9142366363163035,0.0693489332011997,4450.435,885636.565,6045.435,0.005,0.09047047758491307,0.2530124631871093,0.9780742544932569,0.9830130770175886,17.571579496571076,0.9050700504636792,0.0693489332011997,4450.435,885636.565,6045.435,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.006,0.10722776985259154,0.2525011482669421,0.9775495919665766,0.9833067797397931,17.871295131779295,0.8981611973316832,0.06612145184505056,5340.522,884746.478,7144.522000000001,0.11199303593686921,0.2627062415055896,0.9777933723213182,0.9833970024748179,19.17136626150201,0.9029225056231023,0.06612145184505056,5340.522,884746.478,7144.522000000001,0.006,0.10264182781908007,0.24256206182900697,0.9773049533169145,0.9832197710275966,16.655654826072816,0.8932249004331082,0.06612145184505056,5340.522,884746.478,7144.522000000001,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.007,0.11965049928673324,0.24413031608323732,0.9767985954520345,0.9835189301978308,17.092928574382423,0.886555388432563,0.06361338323118558,6230.609,883856.391,8243.609,0.12464173549416208,0.25352238995192655,0.9770591014981628,0.9836136169794146,18.252063728455134,0.8915643650951528,0.06361338323118558,6230.609,883856.391,8243.609,0.007,0.11483291540994198,0.2349766587567769,0.9765371343670548,0.9834273564859564,16.00382160120087,0.8813771112014709,0.06361338323118558,6230.609,883856.391,8243.609,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.008,0.13088445078459343,0.23619006757481495,0.9760255460568898,0.9837096807803282,16.360556416348896,0.8761245455802847,0.06147074303961936,7120.696,882966.304,9322.696,0.13606525949690976,0.24491934832365295,0.9763012176050267,0.9838081528936475,17.406231462620337,0.8813435739716466,0.06147074303961936,7120.696,882966.304,9322.696,0.008,0.1258721654311237,0.2276780983364564,0.9757488327944319,0.9836142302799223,15.374255971325635,0.8707413631946365,0.06147074303961936,7120.696,882966.304,9322.696,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
0.009,0.14110794103661436,0.22854485254782136,0.9752337517132332,0.9838822337528998,15.678660156694963,0.8666922895697006,0.05961911261966369,8010.782999999999,882076.217,10384.783,0.1464504240927178,0.23672432997503134,0.9755233468578316,0.9839839700235165,16.63092048576644,0.8720924771932963,0.05961911261966369,8010.782999999999,882076.217,10384.783,0.009,0.13592931370365352,0.22056629509723705,0.9749430367370359,0.9837834357251343,14.777614343693845,0.8611326342192849,0.05961911261966369,8010.782999999999,882076.217,10384.783,0.8427105281069309,0.8464413090411127,0.8389797471727491,16824,890087,906911,0.018550883162735926,0,0.018550883162735926
