fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0.0,0.0017531044558071584,1.0,0.9876058392042197,0.9876055694218713,87.25347200632804,0.8271473553389619,0.3046356304683411,0.0,1088926.0,23.999999999999996,0.002607341519648793,1.0,0.9876164453494272,0.9876160444490517,94.35469831602333,0.833497769672983,0.3046356304683411,0.0,1088926.0,23.999999999999996,0.0,0.0011784083721247222,0.8620237953250198,0.9875952198819402,0.9875984791662958,80.66434085651441,0.8206179524253939,0.3046356304683411,0.0,1088926.0,23.999999999999996,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.001,0.12109948867786706,0.6037785661249072,0.9881000511510808,0.9890603830355822,87.25347200632804,0.8271473553389619,0.15341120002871625,1088.9260000000002,1087837.074,2746.7780000000007,0.12667101154757054,0.6218842334489918,0.9882261420423293,0.9891295978071681,94.35469831602333,0.833497769672983,0.15341120002871625,1088.9260000000002,1087837.074,2746.7780000000007,0.001,0.1157405476049897,0.5853789619475209,0.9879731226902887,0.9889937484389628,80.66434085651441,0.8206179524253939,0.15341120002871625,1088.9260000000002,1087837.074,2746.7780000000007,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.002,0.17450693937180423,0.5231174591263517,0.9877755700987471,0.9897081109524242,87.25347200632804,0.8271473553389619,0.12337048389386131,2177.8520000000003,1086748.148,4566.852,0.18095584968112244,0.5375778362660346,0.9879367934410769,0.9897885242909378,94.35469831602333,0.833497769672983,0.12337048389386131,2177.8520000000003,1086748.148,4566.852,0.002,0.168240646656327,0.5086182236467899,0.9876131441213855,0.9896299144935254,80.66434085651441,0.8206179524253939,0.12337048389386131,2177.8520000000003,1086748.148,4566.852,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.003,0.21362717311906504,0.4723553162853297,0.9872737000007256,0.9901813190336701,71.20905628392981,0.7887390439897779,0.10557498085816112,3266.7780000000002,1085659.222,6191.334,0.2205727784476336,0.48480371901968283,0.9874596643381993,0.990268174169458,76.0853411777614,0.795627780309809,0.10557498085816112,3266.7780000000002,1085659.222,6191.334,0.003,0.20684223701178647,0.4599411951524682,0.9870862674866991,0.9900964133314549,66.62683031638349,0.781693364670028,0.10557498085816112,3266.7780000000002,1085659.222,6191.334,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.004,0.24694696859021184,0.43698293691830403,0.9866998120832638,0.9905840824187848,61.73674195197067,0.7560773407589225,0.09272049952784407,4355.704000000001,1084570.296,7736.408000000001,0.25424101325473497,0.4480645836023612,0.9869057389055813,0.9906755175604158,65.47228714298151,0.7633503442777128,0.09272049952784407,4355.704000000001,1084570.296,7736.408000000001,0.004,0.23979489910519344,0.42596384382999125,0.9864921919484065,0.9904943680028893,58.198204412423834,0.7486661961796602,0.09272049952784407,4355.704000000001,1084570.296,7736.408000000001,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.005,0.2741877282688094,0.40806784821137326,0.9860504472998759,0.9909125582692838,54.837545459496035,0.7294595695634369,0.08325486010227423,5444.63,1083481.37,9198.26,0.28172308010709235,0.41814868010768225,0.9862731259361659,0.9910072261893113,57.8575153294471,0.7370048888249527,0.08325486010227423,5444.63,1083481.37,9198.26,0.005,0.2667790682059017,0.3980637818126763,0.9858258925612878,0.9908194233493942,51.960810955081506,0.7217915078260622,0.08325486010227423,5444.63,1083481.37,9198.26,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.006,0.2987582176771366,0.3849935001939415,0.985367928635173,0.991208730378356,49.79303656748437,0.705474630103633,0.07538770222389042,6533.5560000000005,1082392.444,10623.556,0.3064810632700909,0.3942864309785838,0.9856053530114894,0.9913059502665968,52.3301485896912,0.7132358415397503,0.07538770222389042,6533.5560000000005,1082392.444,10623.556,0.006,0.2911482786082021,0.37578371163345364,0.9851284639677564,0.9911128735994068,47.36580697545411,0.6976045852915594,0.07538770222389042,6533.5560000000005,1082392.444,10623.556,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.007,0.3193193571950329,0.3644611971913205,0.9846356301740588,0.9914557768943246,45.61705088208202,0.6854789957585559,0.06963037535233642,7622.482,1081303.518,11993.963999999998,0.32717874571491257,0.3731174316247682,0.9848861522800064,0.9915549042828639,47.79725492229762,0.6934022709360562,0.06963037535233642,7622.482,1081303.518,11993.963999999998,0.007,0.31156133939002806,0.35589177497248237,0.9843829315171191,0.9913578699207397,43.52423430201885,0.6774585506689785,0.06963037535233642,7622.482,1081303.518,11993.963999999998,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.008,0.3377647918188459,0.34674604678614335,0.9838770632749751,0.9916770756161588,42.220599111731325,0.6675758146988823,0.06482662879878295,8711.408,1080214.592,13335.408000000001,0.34573177553564766,0.35486691288535016,0.9841395185489343,0.9917777419229326,44.129927290570045,0.6756304390030796,0.06482662879878295,8711.408,1080214.592,13335.408000000001,0.008,0.32988883002213404,0.3387134493337129,0.9836123099280163,0.9915775013058729,40.38269102884516,0.6594345022275189,0.06482662879878295,8711.408,1080214.592,13335.408000000001,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
0.009,0.3554419284149014,0.3317802529951923,0.9831089572435009,0.9918893306595292,39.49354769311975,0.6504117775834729,0.06043833637657034,9800.333999999999,1079125.666,14666.334,0.36349937841632834,0.3394437344738553,0.9833824739918953,0.9919913160406839,41.192797973546874,0.6585795993830695,0.06043833637657034,9800.333999999999,1079125.666,14666.334,0.009,0.3474655825917086,0.3242048698807392,0.982833026252021,0.9917883138750355,37.85390508700749,0.6421673263477643,0.06043833637657034,9800.333999999999,1079125.666,14666.334,0.9093606620363286,0.9126832228758526,0.9060381011968046,13690,1088926,1102616,0.01241592721310048,0.01241592721310048,0.01241592721310048
