fpr,tpr,ppv,acc,npv,LR+,LR-,threshold,expected_fp,expected_tn,expected_flags,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,expected_fp_upper,expected_tn_upper,expected_flags_upper,fpr_lower,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,expected_fp_lower,expected_tn_lower,expected_flags_lower,AUC,AUC_upper,AUC_lower,n_pos,n_neg,n_total,prevalence_in_data,prevalence_preset,prevalence
0.0,0.00019135093761959434,1.0,0.9914477873093348,0.9914477733111603,86.87334035125737,0.8279091669759205,0.3059495001580701,0.0,605727.0,1.0,0.0010831686536503246,1.0,0.9914554157838392,0.9914553366152976,97.45977408801643,0.8380583684173865,0.3059495001580701,0.0,605727.0,1.0,0.0,3.3778937722999335e-05,0.7145411239435641,0.9914401518517296,0.9914463832088739,77.38045470711224,0.8172873023847071,0.3059495001580701,0.0,605727.0,1.0,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.001,0.12208189820130119,0.5129743761204223,0.9914989745528706,0.992475102145933,86.87334035125737,0.8279091669759205,0.12643320001689515,605.7270000000001,605121.273,1243.7269999999999,0.1312365441584833,0.5406701864196938,0.9916531219418455,0.9925535509345568,97.45977408801643,0.8380583684173865,0.12643320001689515,605.7270000000001,605121.273,1243.7269999999999,0.001,0.11348243420788823,0.4851986651313931,0.9913433010716316,0.9924013284253979,77.38045470711224,0.8172873023847071,0.12643320001689515,605.7270000000001,605121.273,1243.7269999999999,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.002,0.17374665135859166,0.42841224678782264,0.9909494609241629,0.9929077495345453,86.87334035125737,0.8279091669759205,0.09857886210108165,1211.454,604515.546,2119.454,0.18425786475295242,0.449590376627686,0.9911478319050607,0.992998104193957,97.45977408801643,0.8380583684173865,0.09857886210108165,1211.454,604515.546,2119.454,0.002,0.16371472163421896,0.40749314950922155,0.9907489272036409,0.9928214309343598,77.38045470711224,0.8172873023847071,0.09857886210108165,1211.454,604515.546,2119.454,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.003,0.21814006888633755,0.38550228048958673,0.9903377493849772,0.9932795590490704,72.7133595585269,0.7842125688204417,0.08241112692097205,1817.181,603909.819,2957.1810000000005,0.2295417472509186,0.40318221695891154,0.9905687365112149,0.9933778007463936,80.10839147135138,0.7953456545238063,0.08241112692097205,1817.181,603909.819,2957.1810000000005,0.003,0.20715245788005113,0.368119429410903,0.9901040542438226,0.9931848024230127,65.95292270432044,0.7726722598671673,0.08241112692097205,1817.181,603909.819,2957.1810000000005,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.004,0.2525832376578645,0.35269717600272293,0.9896409249156645,0.9935673005909117,63.14581031332323,0.7504184360866537,0.07136472067632103,2422.908,603304.092,3742.908,0.2645420952111033,0.368132252099466,0.9898977244266874,0.9936705579145417,68.81658917152879,0.7621844617436375,0.07136472067632103,2422.908,603304.092,3742.908,0.004,0.24098784860039957,0.3375651880611391,0.9893809971498919,0.9934670993631385,57.9001346886847,0.7382960341559041,0.07136472067632103,2422.908,603304.092,3742.908,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.005,0.27898966704936856,0.3249509092164929,0.988875355387403,0.9937869596444934,55.79793481990763,0.7246335004533583,0.06357739348638317,3028.635,602698.365,4486.635,0.2913084716428721,0.33880071681789525,0.9891537496266383,0.993893528540749,60.36873123774269,0.7368217820831727,0.06357739348638317,3028.635,602698.365,4486.635,0.005,0.26699553849037305,0.3114006237583006,0.988593513643764,0.9936831168998655,51.535659504873784,0.7121278916687365,0.06357739348638317,3028.635,602698.365,4486.635,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.006,0.3044393417527746,0.30442455297344423,0.9881016019235522,0.9939989530409998,50.73989117926353,0.6997592135288415,0.05787107182309694,3634.362,602092.638,5225.362,0.31705540052276304,0.31704058674321206,0.9883992541156766,0.994108286075593,54.583539755241326,0.7123040312056413,0.05787107182309694,3634.362,602092.638,5225.362,0.006,0.29211057207998714,0.2920958361746371,0.9878001950000111,0.9938920273758785,47.132557135983575,0.6869347469882279,0.05787107182309694,3634.362,602092.638,5225.362,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.007,0.323574435514734,0.28510752118839894,0.9872738344848131,0.9941572363980041,46.22491956767301,0.6811939219389904,0.05300522326533747,4240.089,601486.911,5931.089,0.3363841522531877,0.2967336813695401,0.9875884919545168,0.9942684357394002,49.518172836623236,0.6939818684641029,0.05300522326533747,4240.089,601486.911,5931.089,0.007,0.3110238973943032,0.2737568601369358,0.986955194406106,0.9940482039388624,43.11926536458921,0.6681547199877163,0.05300522326533747,4240.089,601486.911,5931.089,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.008,0.34978951396861846,0.2739062638470678,0.9865066281694337,0.9943767713832066,43.723689525684016,0.65545411898352,0.04926689041439936,4845.816,600881.184,6673.816,0.3628254272938334,0.2847334140926161,0.9868374856557994,0.9944901109040056,46.64310978688823,0.6685260186227708,0.04926689041439936,4845.816,600881.184,6673.816,0.008,0.3369742679049522,0.26333989470845653,0.9861714712289389,0.9942652689313001,40.95715122787691,0.6421698561480531,0.04926689041439936,4845.816,600881.184,6673.816,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.009,0.3643321852277076,0.2588524067812399,0.9856395778398666,0.9944963320148609,40.48135425220711,0.6414407818090113,0.04640219809543824,5451.543,600275.457,7355.543,0.3774749237145162,0.2689861166789016,0.9859847273105624,0.9946107792679456,43.064868622778604,0.6546609482616427,0.04640219809543824,5451.543,600275.457,7355.543,0.009,0.3513887500382723,0.24897044580468122,0.9852899587461286,0.9943835378825527,38.02511840948394,0.6280299241426389,0.04640219809543824,5451.543,600275.457,7355.543,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.01,0.38327592805204747,0.24850284247008622,0.9848101736140096,0.9946541070415598,38.3275930110834,0.6229536080285764,0.043695124372767666,6057.27,599669.73,8060.27,0.39653859518699497,0.2580553075916475,0.9851689834623688,0.9947697697839708,40.66011586073061,0.6363401024336724,0.043695124372767666,6057.27,599669.73,8060.27,0.01,0.37018473484008685,0.23918998613348283,0.9844466686695497,0.9945398577260791,36.10256983437408,0.6094046357753249,0.043695124372767666,6057.27,599669.73,8060.27,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.011,0.39934940681209335,0.2385143674999592,0.9839562175813852,0.9947874720246123,36.30449153081838,0.6073312367926307,0.04166973066937691,6662.996999999999,599064.003,8749.997,0.4126972221170661,0.24755749889891007,0.9843277548129389,0.9949040464664415,38.42469070926907,0.6208448518644164,0.04166973066937691,6662.996999999999,599064.003,8749.997,0.011,0.38614945262759787,0.22970073229154936,0.9835797958485932,0.9946721069732759,34.27630295532184,0.5936791397297004,0.04166973066937691,6662.996999999999,599064.003,8749.997,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.012,0.41370072713356293,0.22924826403383725,0.9830875304647002,0.9949062568050236,34.475060724859226,0.5934203166667654,0.03982336154132757,7268.724,598458.276,9430.724000000002,0.4271119733033324,0.2378417150244003,0.9834710579335663,0.9950235519952577,36.41543765919211,0.6070365215134408,0.03982336154132757,7268.724,598458.276,9430.724000000002,0.012,0.4004162592248871,0.2208753220694691,0.9826989507302112,0.9947899882922836,32.61430902114739,0.5796871020042981,0.03982336154132757,7268.724,598458.276,9430.724000000002,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.013,0.4267125908916954,0.22067702662575472,0.9822073858381906,0.9950137185069543,32.824045584274835,0.580838307101015,0.038226599425849134,7874.450999999999,597852.549,10104.451,0.44017125095317367,0.22886884616475964,0.9826022820805257,0.9951315929461918,34.61060808243902,0.5945388545331303,0.038226599425849134,7874.450999999999,597852.549,10104.451,0.013,0.41336159396546956,0.21269754003205496,0.9818072863975439,0.9948967046069735,31.107035201904072,0.5670402612389231,0.038226599425849134,7874.450999999999,597852.549,10104.451,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.014,0.440107156525067,0.21335454784657748,0.9813305147859165,0.9951247375876657,31.43622553003192,0.5678426404413415,0.03677919387617174,8480.178,597246.822,10780.178,0.4536047281584693,0.221189443887684,0.9817362769047886,0.9952431142633577,33.092468136008705,0.5816189845505118,0.03677919387617174,8480.178,597246.822,10780.178,0.014,0.4266975706914924,0.2057238681841868,0.9809193937269886,0.995007050142407,29.841130258308358,0.5539889026669429,0.03677919387617174,8480.178,597246.822,10780.178,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.015,0.4498660543436663,0.20556963807841713,0.9804225447784035,0.9952044656949525,29.991070320814547,0.5585116199558036,0.03550573342175349,9085.905,596641.095,11436.905,0.4633857160278153,0.21307361274335196,0.9808386434790569,0.9953231977969982,31.52937056697594,0.5723420553678927,0.03550573342175349,9085.905,596641.095,11436.905,0.015,0.4364200421149641,0.19826335387313085,0.9800009770819834,0.9950862972861201,28.507049214560414,0.5446185174022393,0.03550573342175349,9085.905,596641.095,11436.905,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.016,0.4601990049751244,0.19882117290763943,0.9795194851322443,0.9952893545919481,28.76243788216636,0.5485782469768588,0.03437821690705022,9691.632,596035.368,12096.632,0.4737363478781892,0.20602777180455403,0.9799455347249039,0.9954084009242811,30.199160691702176,0.5624586699040866,0.03437821690705022,9691.632,596035.368,12096.632,0.016,0.44672013186875026,0.19180575566554572,0.9790878492745224,0.9951707389049037,27.374118978547546,0.5346507559809033,0.03437821690705022,9691.632,596035.368,12096.632,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.017,0.4701492537313433,0.19264002240140865,0.9786131519118493,0.995371102824017,27.655838514802095,0.5390139839969487,0.03334593173489472,10297.359000000002,595429.641,12754.359000000002,0.4836981039212655,0.1995764093943024,0.979048783284284,0.9954904075173573,29.00302584416339,0.5529373867198036,0.03334593173489472,10297.359000000002,595429.641,12754.359000000002,0.017,0.45664425588893903,0.18588872588448102,0.9781718218141131,0.9952521003503928,26.352024633882458,0.5250585628217349,0.03334593173489472,10297.359000000002,595429.641,12754.359000000002,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.018,0.47799464217374665,0.18640280355586689,0.977688814033158,0.9954347062805984,26.55525791609901,0.5315736841409057,0.03234695604062655,10903.086,594823.914,13401.086,0.491548762795087,0.193085733119562,0.9781336846259616,0.9955542144789704,27.821050763103873,0.5455310352213069,0.03234695604062655,10903.086,594823.914,13401.086,0.018,0.4644728486034612,0.17989960949918424,0.9772381587046229,0.9953153984422223,25.328598226114547,0.5175962474857949,0.03234695604062655,10903.086,594823.914,13401.086,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.019,0.4879091083046308,0.1813275828097292,0.9767821747335721,0.9955164814478631,25.67942664930596,0.522009063859972,0.03142963690342898,11508.812999999998,594218.187,14058.626000000002,0.5014651071557311,0.1877842177080179,0.9772359897060572,0.9956361596841744,26.874914492556844,0.5359990345402734,0.03142963690342898,11508.812999999998,594218.187,14058.626000000002,0.019,0.4743708716220088,0.17504518895888896,0.9763224630147631,0.9953968751619447,24.519250508750105,0.5080140416469842,0.03142963690342898,11508.812999999998,594218.187,14058.626000000002,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.02,0.49521622655951014,0.17602400693852552,0.9758532325727185,0.9955756847550242,24.76081136988433,0.5150854831029037,0.030614034912876127,12114.539999999999,593612.46,14702.54,0.5087701982328111,0.18226436124544554,0.9763157130493556,0.995695499349815,25.890996130055605,0.5291008941678454,0.030614034912876127,12114.539999999999,593612.46,14702.54,0.02,0.48166928250600377,0.1699529043867536,0.9753847761032647,0.9954558467430886,23.662717540960536,0.5010761834337276,0.030614034912876127,12114.539999999999,593612.46,14702.54,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.021,0.5026789131266743,0.17116301068390277,0.9749256211197915,0.9956363751119208,23.937091130222182,0.507988852782025,0.029899157167007445,12720.267000000002,593006.733,15347.267,0.516227828674905,0.17720439601689286,0.9753965135699365,0.9957562976517302,25.00868744463075,0.5220265844994926,0.029899157167007445,12720.267000000002,593006.733,15347.267,0.021,0.4891260621113588,0.16528621729756293,0.9744486714754559,0.995516331637971,22.894727755050962,0.4939686424763339,0.029899157167007445,12720.267000000002,593006.733,15347.267,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
0.022,0.5107156525066973,0.1669322833661448,0.9740029200282182,0.9957022176788726,23.214347841993213,0.5002907438581913,0.029228977177398363,13325.993999999999,592401.006,15994.994,0.5242557491318189,0.17279027513242354,0.974481980397323,0.9958222128181557,24.233374339749904,0.5143473906562284,0.029228977177398363,13325.993999999999,592401.006,15994.994,0.022,0.49715981401323583,0.16123418146070037,0.9735177140499641,0.9955819965742142,22.22197835448645,0.4862639021023544,0.029228977177398363,13325.993999999999,592401.006,15994.994,0.911774761024564,0.9170890795823642,0.9064604424667638,5226,605727,610953,0.00855384947778307,0.00855384947778307,0.00855384947778307
